x,y
453.57895,493.55264
455.82773,486.8109
458.4113,481.6855
460.91354,478.9812
463.1174,475.41306
463.28824,473.7353
460.81818,474.27274
460.06522,473.80435
456.66,471.53
454.82654,468.5408
453.84833,465.96066
453.05682,463.92044
452.5,462.36047
453.6948,460.68182
455.21796,460.1154
456.5,462.21667
456.5674,467.07303
457.5,471.76315
459.40656,476.20093
463.44168,480.99167
466.95386,485.73077
469.96564,488.72137
471.28513,489.23553
470.50787,488.54724
468.4504,488.04544
466.29688,488.60938
465.50763,489.46182
466.6037,489.95926
467.89062,488.71094
471.1529,486.33472
474.0351,483.60526
475.10748,479.6402
475.83057,476.7066
475,475.68033
472.372,471.9
470.4652,469.85654
470.84784,471.16086
473.10715,473.29465
475.31818,474.81314
476.84445,476.5778
477.6059,477.91177
477.6744,479.24417
477.57956,480.7841
475.36316,483.7
470.70325,486.97968
467.5078,487.03125
465.5687,484.4542
463.042,479.01144
461.01096,475.646
458.88553,475.5241
458.63083,469.7243
456.91525,462.49152
452.67322,452.20865
450.26666,441.125
448.1567,432.49252
447.41913,425.4853
447.1259,418.6007
446.57693,415.74615
447,415.0678
446.5841,413.11682
445.37274,409.0182
444.44394,404.02338
443.36917,400.014
441.85876,397.3855
442.3764,394.42136
444.73364,390.83646
447.75742,386.80695
452.63913,380.38696
457.44186,375.48837
459.17242,374.2069
458.5849,375.9434
457.69177,380.5959
454.43137,381.84314
451.0566,384.73584
447.2843,386.10785
444.014,385.88318
441.81958,384.1701
438.97827,382.06522
435,380.5
432.22165,379.19073
428.97958,377.8163
427.9321,376.87036
427.80487,374.90244
427.2843,374.89215
424.95456,376.22726
419.09183,376.0306
411.97574,375.75244
406.14212,376.20526
400.5465,376.19766
389.46722,378.58197
381.93903,375.42682
371.24243,375.98486
364.22223,375.6111
355.76666,376.67334
347.84668,379.72665
341.01428,383.8
338.5909,388.22726
336.7963,393.15433
335.16666,396.5606
331.17123,398.5411
329.85715,399.3857
330.5,398.83334
334.15384,397.46155
337.43332,396.51666
341,395.07693
344.15625,393.54688
346.4394,391.4091
347.73944,389.27466
351.52106,385.82632
357.7065,380.27173
364.37128,371.86633
372.01962,360.65686
379.6146,348.3021
387.25256,336.62372
393.79166,327.0729
399.72388,319.61942
404.53125,312.79688
406.82812,305.25
408.36667,298.13333
411.02,293.28
412.8846,289.73077
413.543,288.0484
413.7421,286.33157
418.21213,283.18182
420.01282,279.98718
420.04544,278.55194
421.10193,279.08252
421.1338,278.92255
419.06,279.48666
420.29413,279.2353
422.3,279.0625
425.625,279.8125
426.89438,281.21832
428.55768,281.78845
427.51492,279.99252
427.02942,275.64706
428.00793,273.18253
430.68054,273.58334
432,273.3611
428.5,269
423.89395,266
422.5625,263.825
425.30304,260.78787
427.3,257.9889
425.80865,256.9321
424.19232,257.74615
424.29105,257.51492
423.56946,254.94444
421.4107,254.75
420.16666,257.88095
424.26923,254.73077
421.95883,253.05295
421.37778,251.77777
423.96753,251.38312
424.73288,253.32191
422.45386,251.5
421.47403,249.26624
424.48148,249.38889
424.04666,250.54
422.9304,250.38608
423.5862,248.39655
423.65662,249.06627
423.47754,250.27528
424.83334,250.91176
424.1415,255.82076
423.8871,259.59677
421.47144,267.5
422.91177,272.04413
425.72223,280.3254
429.14285,284.82144
434.15854,288.7073
444.0056,292.85956
457.01428,297.94287
473.25555,299.82224
490.0875,300.225
504.26404,300.47754
516.8304,301.45535
526.5984,301.90985
534.7149,299.8471
541.8361,297.25632
547.54443,296.6889
549.93475,296.18478
551.6358,294.56174
553.7024,293.57144
558.55,292.3
565.56665,291.72665
573.2308,292.08975
582.12714,288.4661
591.23016,282.5476
599.27026,276.1216
607.26056,270.5141
613.69275,265.30722
618.78357,261.24628
623.431,258.56897
630.07776,255.41112
629.63043,248.58696
638.8214,249.60715
643.13635,246.77272
643.3036,242.33928
648.4,240.65
